Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,17.55,1.0,script-v2.0,1.0,2026-08-26T08:39:20.482896+02:00,76.2,82.5,98,69,0,1,57,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.15% con caída del 24.9%,razonable,seguimiento,16.67,17.55,16.67 - 17.55,19.87,20.23,19.87 - 20.23,Pérdida del soporte en 16.67 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"FORTESCUE FPO [FMG] está un 24.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 24.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,6.15,11,16,True,89.5,0.29,6195619.0,856999936.0,0.1,,,40.1,,,14.2,54036.0,13.5,1.9,6.77,24.9,24.1,-13.3,38.2,False,False,-0.6687,False,12.0,26.4,False,20.17,-13.0,True,False,45,12,0.92,,False
2,7203.T,TOYOTA MOTOR CORP,ASIA,Consumer Cyclical,Auto Manufacturers,Japan,JPY,3074.0,1.0,script-v2.0,1.0,2026-08-26T08:39:31.213195+02:00,76.2,73.9,75,73,0,10,83,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 18.0% vs 15.1% (+2.9 pp) | eps_stabilization (media): EPS 120.69 vs 64.56 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 3.25% con caída del 23.2% | analyst_upgrade (media): Target 3703.89 vs precio 3074.00 (+20%), recMean 1.74, recKey buy",fuerte,seguimiento,2822.94,2914.55,2822.94 - 2914.55,3165.57,3400.0,3165.57 - 3400.00,Pérdida del soporte en 2822.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"TOYOTA MOTOR CORP está un 23.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","TOYOTA MOTOR CORP está un 23.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 12.4%, deuda neta/EBITDA 5.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.25,11,20,False,27.0,1.15,29431769.0,30602607722496.0,5.46,1.7,gross,16.8,16.7,0.1,12.4,36399395.0,8.7,0.98,12.14,23.2,22.0,-2.9,56.4,True,False,-36.3493,True,70.0,80.8,False,3184.72,-3.5,True,True,50,33,0.51,2822.94,True
3,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,446.8,1.0,script-v2.0,1.0,2026-08-26T08:39:54.415993+02:00,75.5,84.6,99,72,0,7,48,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.19% con caída del 34.6% | analyst_upgrade (media): Target 665.05 vs precio 446.80 (+49%), recMean 1.33, recKey strong_buy",razonable,seguimiento,424.46,446.8,424.46 - 446.80,519.48,580.55,519.48 - 580.55,Pérdida del soporte en 424.46 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟡 MACD convergiendo, 🟢 base_pattern_detected. Clasificación: seguimiento.","TENCENT está un 34.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟡 MACD convergiendo, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 base_pattern_detected,1.19,11,19,False,18.0,0.39,32527424.0,12923994112.0,0.04,,gross,56.7,56.9,-0.2,19.9,4024866.0,15.1,3.04,13.76,34.6,33.8,-14.0,45.7,False,True,-18.1738,False,22.6,13.3,False,506.44,-11.8,True,False,36,12,0.69,,False
4,SCG.AX,SCENTRE STAPLED [SCG],ASX,Real Estate,REIT - Retail,Australia,AUD,3.62,1.0,script-v2.0,1.0,2026-08-26T08:39:28.066113+02:00,75.3,75.4,85,67,0,9,75,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 0.34 vs 0.20 (annual_eps_fallback) | debt_reduction (alta): Deuda 15100.5M vs 16774.4M | dividend_maintained (baja): Dividendo actual 4.97% con caída del 15.2%,fuerte,seguimiento,3.61,3.62,3.61 - 3.62,3.63,3.73,3.63 - 3.73,Pérdida del soporte en 3.61 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SCENTRE STAPLED [SCG] está un 15.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.6%, deuda neta/EBITDA 5.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","SCENTRE STAPLED [SCG] está un 15.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.6%, deuda neta/EBITDA 5.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟡 Apoyo en MA40 semanal,4.97,11,16,False,51.2,0.79,12482447.0,14471099968.0,5.87,-10.0,,71.2,,,9.6,18907.0,9.5,1.0,13.55,15.2,11.2,-3.0,35.9,False,True,0.0176,False,18.4,14.8,True,3.73,-2.9,False,False,64,11,1.18,3.61,False
5,9021.T,WEST JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,2990.5,1.0,script-v2.0,1.0,2026-08-26T08:39:44.142167+02:00,75.3,77.7,82,74,0,1,68,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 3.26% con caída del 15.2%,razonable,seguimiento,2712.58,2869.52,2712.58 - 2869.52,2987.23,2998.8,2987.23 - 2998.80,Pérdida del soporte en 2712.58 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"WEST JAPAN RAILWAY CO está un 15.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟢 Cruce alcista MACD, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 15.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 9.3%, deuda neta/EBITDA 3.7x. Técnicamente 🟢 Cruce alcista MACD, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,3.26,11,20,False,35.1,1.15,2994180.0,1360837033984.0,3.67,6.6,,24.8,,,9.3,1360928.0,10.8,1.11,7.69,15.2,13.9,0.1,57.9,True,False,-13.4893,True,91.8,87.9,False,2985.77,0.2,True,True,35,33,0.53,2712.58,True
6,3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,Consumer Defensive,Grocery Stores,Japan,JPY,2028.0,1.0,script-v2.0,1.0,2026-08-26T08:39:45.971883+02:00,74.6,78.8,82,76,0,4,62,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 26.21 vs 18.96 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 2.96% con caída del 16.1%,razonable,seguimiento,1988.95,2028.0,1988.95 - 2028.00,2054.45,2064.64,2054.45 - 2064.64,Pérdida del soporte en 1988.95 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 16.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.","SEVEN & I HOLDINGS CO LTD está un 16.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.0%, deuda neta/EBITDA 3.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,2.96,11,20,False,42.1,1.04,8186309.0,3217205100544.0,3.32,,,16.4,,,8.0,4597595.0,17.1,1.27,8.19,16.1,22.5,-1.8,46.4,False,True,3.5272,False,25.4,37.5,False,2073.38,-2.2,True,False,45,17,0.79,1988.95,True
7,035420.KS,NAVER,ASIA,Communication Services,Internet Content & Information,South Korea,KRW,220250.0,1.0,script-v2.0,1.0,2026-08-26T08:39:59.086871+02:00,72.8,75.1,74,76,0,7,66,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 100.0% vs 100.0% (+0.0 pp) | dividend_maintained (baja): Dividendo actual 1.19% con caída del 27.5% | analyst_upgrade (media): Target 303074.06 vs precio 220250.00 (+38%), recMean 1.56, recKey buy",razonable,seguimiento,202623.53,208937.0,202623.53 - 208937.00,228437.22,258400.0,228437.22 - 258400.00,Pérdida del soporte en 202623.53 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"NAVER está un 27.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.4%, deuda neta/EBITDA -1.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.","NAVER está un 27.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.4%, deuda neta/EBITDA -1.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 MACD semanal girando al alza. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 MACD semanal girando al alza | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,1.19,10,2,False,19.6,0.18,2028559.0,-3356823650304.0,-1.11,35.0,gross,100.0,100.0,0.0,6.4,32944945.0,14.9,,10.3,27.5,27.5,-3.6,53.2,False,False,-3352.2703,True,53.9,57.6,False,226137.03,-2.6,True,False,39,27,0.88,202623.53,False
8,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3931.0,1.0,script-v2.0,1.0,2026-08-26T08:39:44.564274+02:00,72.3,79.1,77,81,0,4,52,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 149.59 vs 147.88 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 0.81% con caída del 18.6%,razonable,seguimiento,3712.8,3766.0,3712.80 - 3766.00,4027.91,4105.5,4027.91 - 4105.50,Pérdida del soporte en 3766.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 18.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟡 trendline_break,0.81,11,20,False,5.6,0.92,3056601.0,4425204924416.0,4.28,11.6,,51.9,,,11.2,3732013.0,6.9,0.72,7.99,18.6,18.3,-2.4,56.6,False,True,-26.333,False,72.1,78.8,False,4022.12,-2.3,False,True,41,11,0.66,3766.0,True
9,0066.HK,MTR CORPORATION,ASIA,Industrials,Railroads,Hong Kong,HKD,32.22,1.0,script-v2.0,1.0,2026-08-26T08:39:52.121141+02:00,71.2,73.3,93,56,0,1,65,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 4.07% con caída del 14.9%,razonable,seguimiento,31.06,31.75,31.06 - 31.75,31.52,32.2,31.52 - 32.20,Pérdida del soporte en 31.06 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"MTR CORPORATION está un 14.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.1%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","MTR CORPORATION está un 14.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.1%, deuda neta/EBITDA 1.6x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,4.07,11,20,False,35.7,0.75,5867338.0,56487010304.0,1.6,119.5,,35.9,,,11.1,200221.0,8.8,0.98,7.52,14.9,11.4,2.2,48.4,False,False,0.388,False,41.4,69.3,False,31.79,1.4,True,True,42,23,0.8,31.06,True
10,MGR.AX,MIRVAC GRP STAPLED [MGR],ASX,Real Estate,REIT - Diversified,Australia,AUD,1.85,1.0,script-v2.0,1.0,2026-08-26T08:39:28.451924+02:00,71.0,70.9,80,63,0,4,71,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 0.02 vs -0.20 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 5.41% con caída del 24.8%,fuerte,seguimiento,1.75,1.77,1.75 - 1.77,1.82,2.09,1.82 - 2.09,Pérdida del soporte en 1.77 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"MIRVAC GRP STAPLED [MGR] está un 24.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.","MIRVAC GRP STAPLED [MGR] está un 24.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.4%, deuda neta/EBITDA 4.1x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected | 🟡 trendline_break,5.41,11,20,False,55.2,0.42,11557686.0,3605000128.0,4.12,,,38.9,,,7.4,7298.0,10.9,0.79,12.57,24.8,20.9,1.4,58.5,True,False,-0.0049,False,63.0,73.9,False,1.81,2.4,True,True,48,23,1.14,1.77,True
